old URL,slug,title,GSC clicks,GSC impressions,average position,queue status,recommended target,redirect status,legal risk,image status,notes,Sprint 11F status
https://chamanlawfirm.com/revocation-of-power-of-attorney/,revocation-of-power-of-attorney,Revocation Of Power Of Attorney,110,3208,11.71,needs image,/resources/blog/revocation-of-power-of-attorney,not configured,low/medium - editorial and legal review still required,image recovery needed,Broad blog migration remains on hold; restore only through controlled lawyer-reviewed batches.,needs image
https://chamanlawfirm.com/property-insurance-in-nigeria/,property-insurance-in-nigeria,Property Insurance In Nigeria,109,12006,20.76,already restored/live,/resources/blog/property-insurance-in-nigeria,configured to /resources/blog/property-insurance-in-nigeria,medium - verify current law and facts before publication,image and alt present in Sanity,Broad blog migration remains on hold; restore only through controlled lawyer-reviewed batches.,already restored/live
https://chamanlawfirm.com/insightful-overview-of-family-law-in-nigeria/,insightful-overview-of-family-law-in-nigeria,Insightful Overview Of Family Law In Nigeria,106,5702,17,already restored/live,/resources/blog/insightful-overview-of-family-law-in-nigeria,configured to /resources/blog/insightful-overview-of-family-law-in-nigeria,low/medium - editorial and legal review still required,image and alt present in Sanity,Broad blog migration remains on hold; restore only through controlled lawyer-reviewed batches.,already restored/live
https://chamanlawfirm.com/rights-of-a-property-owner-in-nigeria/,rights-of-a-property-owner-in-nigeria,Rights Of A Property Owner In Nigeria,105,7442,12.78,needs image,/resources/blog/rights-of-a-property-owner-in-nigeria,not configured,medium - verify current law and facts before publication,image recovery needed,Broad blog migration remains on hold; restore only through controlled lawyer-reviewed batches.,needs image
https://chamanlawfirm.com/the-concept-of-restitution-of-conjugal-rights/,the-concept-of-restitution-of-conjugal-rights,The Concept Of Restitution Of Conjugal Rights,103,12073,12.22,needs image,/resources/blog/the-concept-of-restitution-of-conjugal-rights,not configured,low/medium - editorial and legal review still required,image recovery needed,Broad blog migration remains on hold; restore only through controlled lawyer-reviewed batches.,needs image
https://chamanlawfirm.com/5-lis-pendens-understanding-the-doctrine/,5-lis-pendens-understanding-the-doctrine,5 Lis Pendens Understanding The Doctrine,103,5850,8.26,needs image,/resources/blog/5-lis-pendens-understanding-the-doctrine,not configured,low/medium - editorial and legal review still required,image recovery needed,Broad blog migration remains on hold; restore only through controlled lawyer-reviewed batches.,needs image
https://chamanlawfirm.com/how-to-obtain-tax-clearance-certificate/,how-to-obtain-tax-clearance-certificate,How To Obtain Tax Clearance Certificate,102,14116,13.13,hidden but repairable,/resources/blog/how-to-obtain-tax-clearance-certificate,not configured,medium - verify current law and facts before publication,image and alt present in Sanity,Broad blog migration remains on hold; restore only through controlled lawyer-reviewed batches.,hidden but repairable
https://chamanlawfirm.com/who-holds-authority-over-land-under-the-land/,who-holds-authority-over-land-under-the-land,Who Holds Authority Over Land Under The Land,102,4252,8.56,already restored/live,/resources/blog/who-holds-authority-over-land-under-the-land,configured to /resources/blog/who-holds-authority-over-land-under-the-land,medium - verify current law and facts before publication,image and alt present in Sanity,Broad blog migration remains on hold; restore only through controlled lawyer-reviewed batches.,already restored/live
https://chamanlawfirm.com/developer-fails-to-deliver-property/,developer-fails-to-deliver-property,Developer Fails To Deliver Property,102,3898,7.95,already restored/live,/resources/blog/developer-fails-to-deliver-property,configured to /resources/blog/developer-fails-to-deliver-property,medium - verify current law and facts before publication,image and alt present in Sanity,Broad blog migration remains on hold; restore only through controlled lawyer-reviewed batches.,already restored/live
https://chamanlawfirm.com/pohistory-of-legal-profession-in-nigeria/,pohistory-of-legal-profession-in-nigeria,Pohistory Of Legal Profession In Nigeria,102,2525,15.24,needs image,/resources/blog/pohistory-of-legal-profession-in-nigeria,not configured,low/medium - editorial and legal review still required,image recovery needed,Broad blog migration remains on hold; restore only through controlled lawyer-reviewed batches.,needs image
https://chamanlawfirm.com/land-registration-system-in-nigeria/,land-registration-system-in-nigeria,Land Registration System In Nigeria,101,7937,7.31,hidden but repairable,/resources/blog/land-registration-system-in-nigeria,not configured,medium - verify current law and facts before publication,image and alt present in Sanity,Broad blog migration remains on hold; restore only through controlled lawyer-reviewed batches.,hidden but repairable
https://chamanlawfirm.com/lagos-tenancy-fixed-and-periodic-tenancies/,lagos-tenancy-fixed-and-periodic-tenancies,Lagos Tenancy Fixed And Periodic Tenancies,100,6197,7.07,needs image,/resources/blog/lagos-tenancy-fixed-and-periodic-tenancies,not configured,low/medium - editorial and legal review still required,image recovery needed,Broad blog migration remains on hold; restore only through controlled lawyer-reviewed batches.,needs image
https://chamanlawfirm.com/expert-witnesses-in-nigeria-court-proceeding/,expert-witnesses-in-nigeria-court-proceeding,Expert Witnesses In Nigeria Court Proceeding,100,3895,9.29,hidden but repairable,/resources/blog/expert-witnesses-in-nigeria-court-proceeding,not configured,low/medium - editorial and legal review still required,image and alt present in Sanity,Broad blog migration remains on hold; restore only through controlled lawyer-reviewed batches.,hidden but repairable
https://chamanlawfirm.com/how-to-conduct-search-at-land-registry/,how-to-conduct-search-at-land-registry,How To Conduct Search At Land Registry,99,6971,9.15,already restored/live,/resources/blog/how-to-conduct-search-at-land-registry,configured to /resources/blog/how-to-conduct-search-at-land-registry,medium - verify current law and facts before publication,image and alt present in Sanity,Broad blog migration remains on hold; restore only through controlled lawyer-reviewed batches.,already restored/live
https://chamanlawfirm.com/importance-of-covenants-in-a-tenancy-agreement/,importance-of-covenants-in-a-tenancy-agreement,Importance Of Covenants In A Tenancy Agreement,99,4366,21.12,already restored/live,/resources/blog/importance-of-covenants-in-a-tenancy-agreement,configured to /resources/blog/importance-of-covenants-in-a-tenancy-agreement,low/medium - editorial and legal review still required,image and alt present in Sanity,Broad blog migration remains on hold; restore only through controlled lawyer-reviewed batches.,already restored/live
https://chamanlawfirm.com/how-to-prove-ownership-of-land-in-nigeria/,how-to-prove-ownership-of-land-in-nigeria,How To Prove Ownership Of Land In Nigeria,98,3656,11.57,already restored/live,/resources/blog/how-to-prove-ownership-of-land-in-nigeria,configured to /resources/blog/how-to-prove-ownership-of-land-in-nigeria,medium - verify current law and facts before publication,image and alt present in Sanity,Broad blog migration remains on hold; restore only through controlled lawyer-reviewed batches.,already restored/live
https://chamanlawfirm.com/deed-of-partition-in-nigeria/,deed-of-partition-in-nigeria,Deed Of Partition In Nigeria,97,7388,11.7,needs image,/resources/blog/deed-of-partition-in-nigeria,not configured,low/medium - editorial and legal review still required,image recovery needed,Broad blog migration remains on hold; restore only through controlled lawyer-reviewed batches.,needs image
https://chamanlawfirm.com/land-use-act-1978/,land-use-act-1978,Land Use Act 1978,96,15652,12.76,needs image,/resources/blog/land-use-act-1978,not configured,medium - verify current law and facts before publication,image recovery needed,Broad blog migration remains on hold; restore only through controlled lawyer-reviewed batches.,needs image
https://chamanlawfirm.com/landlords-and-tenants-in-nigeria/,landlords-and-tenants-in-nigeria,Landlords And Tenants In Nigeria,95,13014,18.12,hidden but repairable,/resources/blog/landlords-and-tenants-in-nigeria,not configured,medium - verify current law and facts before publication,image and alt present in Sanity,Broad blog migration remains on hold; restore only through controlled lawyer-reviewed batches.,hidden but repairable
https://chamanlawfirm.com/maxims-of-equity/,maxims-of-equity,Maxims Of Equity,95,11092,17.03,needs image,/resources/blog/maxims-of-equity,not configured,low/medium - editorial and legal review still required,image recovery needed,Broad blog migration remains on hold; restore only through controlled lawyer-reviewed batches.,needs image
https://chamanlawfirm.com/of-the-securities-and-exchange-commission/,of-the-securities-and-exchange-commission,Of The Securities And Exchange Commission,95,6545,13.44,needs image,/resources/blog/of-the-securities-and-exchange-commission,not configured,low/medium - editorial and legal review still required,image recovery needed,Broad blog migration remains on hold; restore only through controlled lawyer-reviewed batches.,needs image
https://chamanlawfirm.com/step-by-step-guide-on-how-to-conduct-a-statutory-marriage-in-nigeria/,step-by-step-guide-on-how-to-conduct-a-statutory-marriage-in-nigeria,Step By Step Guide On How To Conduct A Statutory Marriage In Nigeria,94,10219,17.51,already restored/live,/resources/blog/step-by-step-guide-on-how-to-conduct-a-statutory-marriage-in-nigeria,configured to /resources/blog/step-by-step-guide-on-how-to-conduct-a-statutory-marriage-in-nigeria,high - lawyer review required before publication,image and alt present in Sanity,Broad blog migration remains on hold; restore only through controlled lawyer-reviewed batches.,needs lawyer review
