legacy_url,legacy_title,content_type,historical_clicks,historical_impressions,historical_position,backlink_evidence,old_index_evidence,current_http_status,current_target,final_target_status,canonical_status,sitemap_status,sanity_status,redirect_status,final_classification,business_value,seo_value,remaining_issue,recommended_final_action,notes
https://chamanlawfirm.com/conditions-for-granting-injunctions-and-types-of-injunctions/,Conditions for Granting Injunctions,legacy_url,164,3033,9.29,not available locally,historical GSC export,not individually fetched,https://chamanlawfirm.com/practice-areas/litigation-dispute-resolution/injunctions-and-interim-reliefs,expected live/redirect target,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,configured exact redirect,MERGED_AND_REDIRECTED,valuable,click evidence,,monitor in GSC/Bing after crawl,source: SPRINT-10D-DEEP-LEGACY-404-INVENTORY.csv
https://chamanlawfirm.com/how-to-verify-land-title-before-buying-land/,How to Verify Land Title before Buying Land,legacy_url,154,8738,6.08,not available locally,historical GSC export,not individually fetched,https://chamanlawfirm.com/practice-areas/property-real-estate-law/property-verification,expected live/redirect target,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,configured exact redirect,MERGED_AND_REDIRECTED,valuable,click evidence,,monitor in GSC/Bing after crawl,source: SPRINT-10D-DEEP-LEGACY-404-INVENTORY.csv
https://chamanlawfirm.com/what-are-rights-of-women-to-inheritance-in-nigeria/,Rights of Women to Inheritance in Nigeria,legacy_url,152,8878,8.51,not available locally,historical GSC export,not individually fetched,https://chamanlawfirm.com/resources/blog/what-are-rights-of-women-to-inheritance-in-nigeria,expected live/redirect target,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,configured exact redirect,EXACT_REDIRECT,valuable,click evidence,,monitor in GSC/Bing after crawl,source: SPRINT-10D-DEEP-LEGACY-404-INVENTORY.csv
https://chamanlawfirm.com/probate,Rights of Women to Inheritance in Nigeria,legacy_url,,,,not available locally,SPRINT-10D-DEEP-LEGACY-404-INVENTORY.csv,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,LOW_VALUE_RETIRED,low/unknown,low/unknown,,leave as proper 404 unless new evidence appears,source: SPRINT-10D-DEEP-LEGACY-404-INVENTORY.csv
https://chamanlawfirm.com/communal-land-and-family-land/,Communal Land and Family Land,legacy_url,151,11645,7.9,not available locally,historical GSC export,not individually fetched,https://chamanlawfirm.com/resources/blog/communal-land-and-family-land,expected live/redirect target,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,configured exact redirect,EXACT_REDIRECT,valuable,click evidence,,monitor in GSC/Bing after crawl,source: SPRINT-10D-DEEP-LEGACY-404-INVENTORY.csv
https://chamanlawfirm.com/land-ownership-disputes-in-nigeria/,Land Ownership Disputes in Nigeria,legacy_url,151,10907,8.27,not available locally,historical GSC export,not individually fetched,https://chamanlawfirm.com/resources/blog/land-ownership-disputes-in-nigeria,expected live/redirect target,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,configured exact redirect,EXACT_REDIRECT,valuable,click evidence,,monitor in GSC/Bing after crawl,source: SPRINT-10D-DEEP-LEGACY-404-INVENTORY.csv
https://chamanlawfirm.com/overview-of-the-concept-recovery-of-premises/,Overview of Recovery of Premises,legacy_url,151,8920,9.6,not available locally,historical GSC export,not individually fetched,https://chamanlawfirm.com/practice-areas/property-real-estate-law,expected live/redirect target,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,configured exact redirect,MERGED_AND_REDIRECTED,valuable,click evidence,,monitor in GSC/Bing after crawl,source: SPRINT-10D-DEEP-LEGACY-404-INVENTORY.csv
https://chamanlawfirm.com/recovery,Overview of Recovery of Premises,legacy_url,,,,not available locally,SPRINT-10D-DEEP-LEGACY-404-INVENTORY.csv,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,LOW_VALUE_RETIRED,low/unknown,low/unknown,,leave as proper 404 unless new evidence appears,source: SPRINT-10D-DEEP-LEGACY-404-INVENTORY.csv
https://chamanlawfirm.com/how-do-i-legally-evict-a-tenant-in-ogun-state/,How to Legally Evict a Tenant in Ogun State,legacy_url,151,4331,4.79,not available locally,historical GSC export,not individually fetched,https://chamanlawfirm.com/practice-areas/property-real-estate-law,expected live/redirect target,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,configured exact redirect,MERGED_AND_REDIRECTED,valuable,click evidence,,monitor in GSC/Bing after crawl,source: SPRINT-10D-DEEP-LEGACY-404-INVENTORY.csv
https://chamanlawfirm.com/types-of-land-registration-in-nigeria/,Types of Land Registration in Nigeria,legacy_url,150,9485,9.92,not available locally,historical GSC export,not individually fetched,https://chamanlawfirm.com/resources/blog/types-of-land-registration-in-nigeria,expected live/redirect target,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,configured exact redirect,EXACT_REDIRECT,valuable,click evidence,,monitor in GSC/Bing after crawl,source: SPRINT-10D-DEEP-LEGACY-404-INVENTORY.csv
https://chamanlawfirm.com/overview-of-latches-and-acquiescence/,Overview of Laches and Acquiescence,legacy_url,149,9158,11.59,not available locally,historical GSC export,not individually fetched,https://chamanlawfirm.com/practice-areas/litigation-dispute-resolution,expected live/redirect target,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,configured exact redirect,MERGED_AND_REDIRECTED,valuable,click evidence,,monitor in GSC/Bing after crawl,source: SPRINT-10D-DEEP-LEGACY-404-INVENTORY.csv
https://chamanlawfirm.com/equitable,Overview of Laches and Acquiescence,legacy_url,,,,not available locally,SPRINT-10D-DEEP-LEGACY-404-INVENTORY.csv,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,LOW_VALUE_RETIRED,low/unknown,low/unknown,,leave as proper 404 unless new evidence appears,source: SPRINT-10D-DEEP-LEGACY-404-INVENTORY.csv
https://chamanlawfirm.com/land-grabbing-the-legal-consequences-of/,Land Grabbing and Legal Consequences,legacy_url,148,7395,9.15,not available locally,historical GSC export,not individually fetched,https://chamanlawfirm.com/practice-areas/property-real-estate-law,expected live/redirect target,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,configured exact redirect,MERGED_AND_REDIRECTED,valuable,click evidence,,monitor in GSC/Bing after crawl,source: SPRINT-10D-DEEP-LEGACY-404-INVENTORY.csv
https://chamanlawfirm.com/is-police-bail-free-in-nigeria/,Is Police Bail Free in Nigeria,legacy_url,146,13323,10.55,not available locally,historical GSC export,not individually fetched,https://chamanlawfirm.com/practice-areas/litigation-dispute-resolution,expected live/redirect target,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,configured exact redirect,MERGED_AND_REDIRECTED,valuable,click evidence,,monitor in GSC/Bing after crawl,source: SPRINT-10D-DEEP-LEGACY-404-INVENTORY.csv
https://chamanlawfirm.com/public-rights,Is Police Bail Free in Nigeria,legacy_url,,,,not available locally,SPRINT-10D-DEEP-LEGACY-404-INVENTORY.csv,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,LOW_VALUE_RETIRED,low/unknown,low/unknown,,leave as proper 404 unless new evidence appears,source: SPRINT-10D-DEEP-LEGACY-404-INVENTORY.csv
https://chamanlawfirm.com/what-to-know-about-company-resolution/,What to Know about Company Resolution,legacy_url,146,12053,12.76,not available locally,historical GSC export,not individually fetched,https://chamanlawfirm.com/resources/blog/what-to-know-about-company-resolution,expected live/redirect target,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,configured exact redirect,EXACT_REDIRECT,valuable,click evidence,,monitor in GSC/Bing after crawl,source: SPRINT-10D-DEEP-LEGACY-404-INVENTORY.csv
https://chamanlawfirm.com/powerful-steps-sources-of-tax-law-in-nigeria/,Sources of Tax Law in Nigeria,legacy_url,5,1580,3.66,not available locally,historical GSC export,not individually fetched,https://chamanlawfirm.com/practice-areas/corporate-commercial-law,expected live/redirect target,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,configured exact redirect,MERGED_AND_REDIRECTED,valuable,click evidence,,monitor in GSC/Bing after crawl,source: SPRINT-10D-DEEP-LEGACY-404-INVENTORY.csv
https://chamanlawfirm.com/what-is-the-process-of-land-acquisition/,Process of Land Acquisition,legacy_url,145,10528,11.39,not available locally,historical GSC export,not individually fetched,https://chamanlawfirm.com/resources/blog/what-is-the-process-of-land-acquisition,expected live/redirect target,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,configured exact redirect,EXACT_REDIRECT,valuable,click evidence,,monitor in GSC/Bing after crawl,source: SPRINT-10D-DEEP-LEGACY-404-INVENTORY.csv
https://chamanlawfirm.com/the-role-of-family-court-in-relation-to-child-protect-in-nigeria/,Role of Family Court in Child Protection,legacy_url,144,6480,9.3,not available locally,historical GSC export,not individually fetched,https://chamanlawfirm.com/resources/blog/the-role-of-family-court-in-relation-to-child-protect-in-nigeria,expected live/redirect target,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,configured exact redirect,EXACT_REDIRECT,valuable,click evidence,,monitor in GSC/Bing after crawl,source: SPRINT-10D-DEEP-LEGACY-404-INVENTORY.csv
https://chamanlawfirm.com/cost-of-building-approval-chaman-law-firm/,Cost of Building Approval,legacy_url,142,5152,4.55,not available locally,historical GSC export,not individually fetched,https://chamanlawfirm.com/practice-areas/property-real-estate-law,expected live/redirect target,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,configured exact redirect,MERGED_AND_REDIRECTED,valuable,click evidence,,monitor in GSC/Bing after crawl,source: SPRINT-10D-DEEP-LEGACY-404-INVENTORY.csv
https://chamanlawfirm.com/property-how-to-place-a-caveat/,How to Place a Caveat,legacy_url,140,4283,9.89,not available locally,historical GSC export,not individually fetched,https://chamanlawfirm.com/practice-areas/property-real-estate-law,expected live/redirect target,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,configured exact redirect,MERGED_AND_REDIRECTED,valuable,click evidence,,monitor in GSC/Bing after crawl,source: SPRINT-10D-DEEP-LEGACY-404-INVENTORY.csv
https://chamanlawfirm.com/tthe-legal-rights-of-a-wife-after-divorce/,Legal Rights of a Wife after Divorce,legacy_url,138,7285,14.29,not available locally,historical GSC export,not individually fetched,https://chamanlawfirm.com/practice-areas/family-law,expected live/redirect target,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,configured exact redirect,MERGED_AND_REDIRECTED,valuable,click evidence,,monitor in GSC/Bing after crawl,source: SPRINT-10D-DEEP-LEGACY-404-INVENTORY.csv
https://chamanlawfirm.com/divorce,Legal Rights of a Wife after Divorce,legacy_url,,,,not available locally,SPRINT-10D-DEEP-LEGACY-404-INVENTORY.csv,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,LOW_VALUE_RETIRED,low/unknown,low/unknown,,leave as proper 404 unless new evidence appears,source: SPRINT-10D-DEEP-LEGACY-404-INVENTORY.csv
https://chamanlawfirm.com/how-to-calculate-stamp-duty-chaman-law-firm/,How to Calculate Stamp Duty,legacy_url,138,5274,6.52,not available locally,historical GSC export,not individually fetched,https://chamanlawfirm.com/resources/blog/how-to-calculate-stamp-duty-chaman-law-firm,expected live/redirect target,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,configured exact redirect,EXACT_REDIRECT,valuable,click evidence,,monitor in GSC/Bing after crawl,source: SPRINT-10D-DEEP-LEGACY-404-INVENTORY.csv
https://chamanlawfirm.com/can-a-landlord-increase-rent-arbitrarily-in-ogun/,Can a Landlord Increase Rent Arbitrarily in Ogun,legacy_url,136,4178,7.4,not available locally,historical GSC export,not individually fetched,https://chamanlawfirm.com/practice-areas/property-real-estate-law,expected live/redirect target,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,configured exact redirect,MERGED_AND_REDIRECTED,valuable,click evidence,,monitor in GSC/Bing after crawl,source: SPRINT-10D-DEEP-LEGACY-404-INVENTORY.csv
https://chamanlawfirm.com/rent,Can a Landlord Increase Rent Arbitrarily in Ogun,legacy_url,,,,not available locally,SPRINT-10D-DEEP-LEGACY-404-INVENTORY.csv,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,LOW_VALUE_RETIRED,low/unknown,low/unknown,,leave as proper 404 unless new evidence appears,source: SPRINT-10D-DEEP-LEGACY-404-INVENTORY.csv
https://chamanlawfirm.com/deal-with-and-bad-tenant-as-a-landlord/,Deal with a Bad Tenant as a Landlord,legacy_url,130,7642,7.8,not available locally,historical GSC export,not individually fetched,https://chamanlawfirm.com/practice-areas/property-real-estate-law,expected live/redirect target,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,configured exact redirect,MERGED_AND_REDIRECTED,valuable,click evidence,,monitor in GSC/Bing after crawl,source: SPRINT-10D-DEEP-LEGACY-404-INVENTORY.csv
