old URL,old title,old meta title,old meta description,old content type,likely page type,current status,GSC clicks,GSC impressions,average position,backlink evidence,featured-snippet evidence,ranking evidence,current redirect target,Sanity public status,Sanity hidden/draft status,old image availability,recommended action,recommended final URL,canonical URL,sitemap inclusion status,image status,legal risk,duplicate/cannibalization risk,SEO priority score,AEO/GEO opportunity,notes
https://chamanlawfirm.com/overview-of-real-estate-law-in-nigeria,Overview Of Real Estate Law In Nigeria,,,property/title,blog,not confirmed,12,1666,25.24,not available locally,not available locally,not available locally,,not public,none detected,image recovery needed,restore as blog post,/resources/blog/overview-of-real-estate-law-in-nigeria,https://chamanlawfirm.com/resources/blog/overview-of-real-estate-law-in-nigeria,not checked,image recovery needed,low/medium - editorial and legal review still required,low/medium - compare against existing live content before publication,47,"answer block, FAQs, lawyer CTA, practice-area links",Broad blog migration remains on hold; restore only through controlled lawyer-reviewed batches.
https://chamanlawfirm.com/probate-for-a-deceased-estate-in-nigeria,Probate For A Deceased Estate In Nigeria,Powerful Way on Probate for a Deceased Estate in Nigeria,"Chaman Law Firm provides probate for a deceased estate in Nigeria, ensuring estate administration, legal compliance, and dispute resolution.",probate/estate,blog,approved Sanity post; missing old-url redirect,17,1958,15.14,not available locally,not available locally,not available locally,,approved public,none detected,image and alt present in Sanity,exact redirect to existing live equivalent,/resources/blog/probate-for-a-deceased-estate-in-nigeria,https://chamanlawfirm.com/resources/blog/probate-for-a-deceased-estate-in-nigeria,included,image and alt present in Sanity,high - lawyer review required before publication,low - already public,45,"answer block, FAQs, lawyer CTA, practice-area links",Broad blog migration remains on hold; restore only through controlled lawyer-reviewed batches.
https://chamanlawfirm.com/nigerian-e-commerce-operations,Nigerian E Commerce Operations,,,general legal education,blog,not confirmed,13,966,35.37,not available locally,not available locally,not available locally,,not public,none detected,image recovery needed,restore as blog post,/resources/blog/nigerian-e-commerce-operations,https://chamanlawfirm.com/resources/blog/nigerian-e-commerce-operations,not checked,image recovery needed,low/medium - editorial and legal review still required,low/medium - compare against existing live content before publication,45,"answer block, FAQs, lawyer CTA, practice-area links",Broad blog migration remains on hold; restore only through controlled lawyer-reviewed batches.
https://chamanlawfirm.com/how-to-register-an-ngo-in-nigeria-a-proven,How To Register An Ngo In Nigeria A Proven,,,general legal education,blog,not confirmed,9,3012,26.75,not available locally,not available locally,not available locally,,not public,none detected,image recovery needed,restore as blog post,/resources/blog/how-to-register-an-ngo-in-nigeria-a-proven,https://chamanlawfirm.com/resources/blog/how-to-register-an-ngo-in-nigeria-a-proven,not checked,image recovery needed,low/medium - editorial and legal review still required,low/medium - compare against existing live content before publication,45,"answer block, FAQs, lawyer CTA, practice-area links",Broad blog migration remains on hold; restore only through controlled lawyer-reviewed batches.
https://chamanlawfirm.com/roles-of-a-cybercrime-lawyer-in-nigeria,Roles Of A Cybercrime Lawyer In Nigeria,Roles of a Cybercrime Lawyer in Nigeria,"Introduction In today's digital age, the rise of technology has brought about both opportunities and challenges, particularly concerning cybercrime. Cybercrime encompasses a broad range of illegal activities conducted",general legal education,blog,approved Sanity post; missing old-url redirect,13,697,26.6,not available locally,not available locally,not available locally,,approved public,none detected,image and alt present in Sanity,exact redirect to existing live equivalent,/resources/blog/roles-of-a-cybercrime-lawyer-in-nigeria,https://chamanlawfirm.com/resources/blog/roles-of-a-cybercrime-lawyer-in-nigeria,included,image and alt present in Sanity,low/medium - editorial and legal review still required,low - already public,42,"answer block, FAQs, lawyer CTA, practice-area links",Broad blog migration remains on hold; restore only through controlled lawyer-reviewed batches.
https://chamanlawfirm.com/newblogpost-zjlntshistory-of-womens-right-in-nigeria,Newblogpost Zjlntshistory Of Womens Right In Nigeria,,,general legal education,blog,not confirmed,13,664,29.87,not available locally,not available locally,not available locally,,not public,none detected,image recovery needed,restore as blog post,/resources/blog/newblogpost-zjlntshistory-of-womens-right-in-nigeria,https://chamanlawfirm.com/resources/blog/newblogpost-zjlntshistory-of-womens-right-in-nigeria,not checked,image recovery needed,low/medium - editorial and legal review still required,low/medium - compare against existing live content before publication,42,"answer block, FAQs, lawyer CTA, practice-area links",Broad blog migration remains on hold; restore only through controlled lawyer-reviewed batches.
https://chamanlawfirm.com/importance-of-biometric-data-protection,Importance Of Biometric Data Protection,,,general legal education,blog,not confirmed,12,1166,38.13,not available locally,not available locally,not available locally,,not public,none detected,image recovery needed,restore as blog post,/resources/blog/importance-of-biometric-data-protection,https://chamanlawfirm.com/resources/blog/importance-of-biometric-data-protection,not checked,image recovery needed,low/medium - editorial and legal review still required,low/medium - compare against existing live content before publication,42,"answer block, FAQs, lawyer CTA, practice-area links",Broad blog migration remains on hold; restore only through controlled lawyer-reviewed batches.
https://chamanlawfirm.com/what-are-the-legal-steps-to-evict-a-tenant,What Are The Legal Steps To Evict A Tenant,,,property/title,blog,not confirmed,5,1645,5.45,not available locally,not available locally,not available locally,,not public,none detected,image recovery needed,restore as blog post,/resources/blog/what-are-the-legal-steps-to-evict-a-tenant,https://chamanlawfirm.com/resources/blog/what-are-the-legal-steps-to-evict-a-tenant,not checked,image recovery needed,high - lawyer review required before publication,low/medium - compare against existing live content before publication,41,"answer block, FAQs, lawyer CTA, practice-area links",Broad blog migration remains on hold; restore only through controlled lawyer-reviewed batches.
https://chamanlawfirm.com/joint-ventures-in-construction-projects,Joint Ventures In Construction Projects,,,general legal education,blog,not confirmed,12,1000,23.74,not available locally,not available locally,not available locally,,not public,none detected,image recovery needed,restore as blog post,/resources/blog/joint-ventures-in-construction-projects,https://chamanlawfirm.com/resources/blog/joint-ventures-in-construction-projects,not checked,image recovery needed,low/medium - editorial and legal review still required,low/medium - compare against existing live content before publication,40,"answer block, FAQs, lawyer CTA, practice-area links",Broad blog migration remains on hold; restore only through controlled lawyer-reviewed batches.
https://chamanlawfirm.com/navigating-legal-surrogacy-in-nigeria,Navigating Legal Surrogacy In Nigeria,,,general legal education,blog,not confirmed,12,978,23.15,not available locally,not available locally,not available locally,,not public,none detected,image recovery needed,restore as blog post,/resources/blog/navigating-legal-surrogacy-in-nigeria,https://chamanlawfirm.com/resources/blog/navigating-legal-surrogacy-in-nigeria,not checked,image recovery needed,low/medium - editorial and legal review still required,low/medium - compare against existing live content before publication,40,"answer block, FAQs, lawyer CTA, practice-area links",Broad blog migration remains on hold; restore only through controlled lawyer-reviewed batches.
